RANK,SPECIES NAME (50 CFR PART 17),SCIENTIFIC NAME,STATUS,"SPECIESTOTAL($000)","CUMULATIVETOTAL","CUMULATIVEPERCENT"
628,"Pigtoe, southern",Pleurobema georgianum,E,14.47,"432,767.71",99.01%
629,"Elktoe, Appalachian",Alasmidonta raveneliana,E,14.4,"432,782.11",99.02%
630,No Common Name,Phyllostegia knudsenii,E,14.35,"432,796.46",99.02%
631,`O`u,Psittirostra psittacea,E,14.23,"432,810.69",99.02%
632,"Orcutt grass, Sacramento",Orcuttia viscida,E,14.1,"432,824.79",99.03%
633,"Orcutt grass, San Joaquin",Orcuttia inaequalis,T,14.1,"432,838.89",99.03%
634,"Darter, relict",Etheostoma chienense,E,14.08,"432,852.97",99.03%
635,Ha`iwale,Cyrtandra subumbellata,E,14.05,"432,867.02",99.04%
636,"Warea, wide-leaf",Warea amplexifolia,E,14.03,"432,881.06",99.04%
637,"Toad, Puerto Rican crested",Peltophryne lemur,T,14.0,"432,895.06",99.04%
638,"Bird's-beak, soft",Cordylanthus mollis mollis,E,14.0,"432,909.06",99.05%
639,"Clover, showy Indian",Trifolium amoenum,E,14.0,"432,923.06",99.05%
640,"Ischaemum, Hilo",Ischaemum byrone,E,14.0,"432,937.06",99.05%
641,"Thistle, Suisun",Cirsium hydrophilum hydrophilum,E,14.0,"432,951.06",99.05%
642,Kamakahala,Labordia triflora,E,13.95,"432,965.01",99.06%
643,"Pearlymussel, cracking",Hemistena lata,E,13.89,"432,978.90",99.06%
644,Alani,Melicope mucronulata,E,13.88,"432,992.77",99.06%
645,Mahoe,Alectryon macrococcus,E,13.81,"433,006.59",99.07%
646,Opuhe,Urera kaalae,E,13.8,"433,020.39",99.07%
647,A`e,Zanthoxylum hawaiiense,E,13.73,"433,034.11",99.07%
648,"Beetle, delta green ground",Elaphrus viridis,T,13.67,"433,047.78",99.08%
649,"Monkeyface, Appalachian",Quadrula sparsa,E,13.66,"433,061.45",99.08%
650,"Logperch, Conasauga",Percina jenkinsi,E,13.6,"433,075.05",99.08%
651,"Orcutt grass, Greene's",Tuctoria greenei,E,13.6,"433,088.65",99.09%
652,"Mouse, Anastasia Island beach",Peromyscus polionotus phasma,E,13.55,"433,102.20",99.09%
653,Haha (Cyanea procera),Cyanea procera,E,13.53,"433,115.73",99.09%
654,No Common Name,Stenogyne bifida,E,13.53,"433,129.26",99.10%
655,No Common Name,Mariscus fauriei,E,13.53,"433,142.79",99.10%
656,`Oha wai,Clermontia oblongifolia brevipes,E,13.53,"433,156.31",99.10%
657,"Alopecurus, Sonoma",Alopecurus aequalis sonomensis,E,13.5,"433,169.81",99.10%
658,Alani,Melicope lydgatei,E,13.45,"433,183.26",99.11%
659,`Awikiwiki,Canavalia molokaiensis,E,13.38,"433,196.64",99.11%
660,Haha (Cyanea mannii),Cyanea mannii,E,13.38,"433,210.02",99.11%
661,Pilo,Hedyotis mannii,E,13.38,"433,223.40",99.12%
662,Na`ena`e,Dubautia latifolia,E,13.24,"433,236.64",99.12%
663,"Manzanita, pallid",Arctostaphylos pallida,T,13.21,"433,249.85",99.12%
664,"Pigtoe, shiny",Fusconaia cor,E,13.03,"433,262.88",99.13%
665,"Butterfly, Myrtle's silverspot",Speyeria zerene myrtleae,E,13.0,"433,275.88",99.13%
666,"Allocarya, Calistoga",Plagiobothrys strictus,E,13.0,"433,288.88",99.13%
667,Nanu,Gardenia mannii,E,13.0,"433,301.88",99.14%
668,No Common Name,Lobelia niihauensis,E,13.0,"433,314.88",99.14%
669,Oha,Delissea subcordata,E,13.0,"433,327.88",99.14%
670,"Owl's-clover, fleshy",Castilleja campestris succulenta,T,13.0,"433,340.88",99.14%
671,"Paintbrush, Tiburon",Castilleja affinis neglecta,E,13.0,"433,353.88",99.15%
672,"Wawae`iole, (=ha`iwale)",Phlegmariurus nutans,E,13.0,"433,366.88",99.15%
673,"Chaff-flower, round-leaved",Achyranthes splendens rotundata,E,12.99,"433,379.87",99.15%
674,"Remya, Maui",Remya mauiensis,E,12.96,"433,392.83",99.16%
675,Haha (Cyanea grimesiana obatae),Cyanea grimesiana obatae,E,12.9,"433,405.73",99.16%
676,"Townsendia, Last Chance",Townsendia aprica,T,12.9,"433,418.63",99.16%
677,"Sandalwood, Lanai or `iliahi",Santalum freycinetianum lanaiense,E,12.9,"433,431.53",99.16%
678,"Whale, finback",Balaenoptera physalus,E,12.82,"433,444.34",99.17%
679,`Akoko,Chamaesyce celastroides kaenana,E,12.8,"433,457.14",99.17%
680,Ma`oli`oli,Schiedea kealiae,E,12.8,"433,469.94",99.17%
681,No Common Name,Hesperomannia arbuscula,E,12.8,"433,482.74",99.18%
682,No Common Name,Schiedea kaalae,E,12.8,"433,495.54",99.18%
683,Popolo `aiakeakua,Solanum sandwicense,E,12.75,"433,508.29",99.18%
684,"Crayfish, Nashville",Orconectes shoupi,E,12.7,"433,520.99",99.19%
685,Viola lanaiensis,Viola lanaiensis,E,12.7,"433,533.69",99.19%
686,No Common Name,Lobelia oahuensis,E,12.7,"433,546.39",99.19%
687,"Moth, Kern primrose sphinx",Euproserpinus euterpe,T,12.68,"433,559.08",99.19%
688,Ko`oko`olau,Bidens micrantha kalealaha,E,12.67,"433,571.75",99.20%
689,"Pussypaws, Mariposa",Calyptridium pulchellum,T,12.6,"433,584.35",99.20%
690,"`Akoko, Ewa Plains",Chamaesyce skottsbergii kalaeloana,E,12.55,"433,596.90",99.20%
691,Haha (Cyanea truncata),Cyanea truncata,E,12.55,"433,609.45",99.21%
692,Ha`iwale,Cyrtandra polyantha,E,12.55,"433,622.00",99.21%
693,No Common Name,Silene perlmanii,E,12.55,"433,634.55",99.21%
694,"Cactus, Lee pincushion",Coryphantha sneedii leei,T,12.5,"433,647.05",99.21%
695,"Milk-vetch, Jesup's",Astragalus robbinsii jesupi,E,12.5,"433,659.55",99.22%
696,Ha`iwale,Cyrtandra crenata,E,12.45,"433,672.00",99.22%
697,Nioi,Eugenia koolauensis,E,12.45,"433,684.45",99.22%
698,"Panicgrass, Carter's",Panicum fauriei carteri,E,12.45,"433,696.90",99.23%
699,"Schiedea, Diamond Head",Schiedea adamantis,E,12.45,"433,709.35",99.23%
700,Ihi`ihi,Marsilea villosa,E,12.45,"433,721.80",99.23%
701,"Bluegrass, Mann's",Poa mannii,E,12.44,"433,734.24",99.23%
702,`Akoko,Chamaesyce deppeana,E,12.4,"433,746.64",99.24%
703,No Common Name,Lysimachia maxima,E,12.4,"433,759.04",99.24%
704,"Sunburst, San Joaquin adobe",Pseudobahia peirsonii,T,12.37,"433,771.41",99.24%
705,Hau kuahiwi,Hibiscadelphus giffardianus,E,12.25,"433,783.66",99.25%
706,"Daisy, Maguire",Erigeron maguirei,T,12.2,"433,795.86",99.25%
707,"Bean, purple",Villosa perpurpurea,E,12.18,"433,808.03",99.25%
708,Kuahiwi laukahi,Plantago hawaiensis,E,12.15,"433,820.18",99.25%
709,Lo`ulu,Pritchardia affinis,E,12.15,"433,832.33",99.26%
710,"Dogweed, ashy",Thymophylla tephroleuca,E,12.1,"433,844.43",99.26%
711,"Darter, bluemask",Etheostoma sp.,E,12.1,"433,856.53",99.26%
712,Aupaka,Isodendrion hosakae,E,12.08,"433,868.61",99.26%
713,"Milk-vetch, Sentry",Astragalus cremnophylax cremnophylax,E,12.04,"433,880.65",99.27%
714,"Vole, Hualapai Mexican",Microtus mexicanus hualpaiensis,E,12.0,"433,892.65",99.27%
715,"Blossom, tubercled",Epioblasma torulosa torulosa,E,12.0,"433,904.65",99.27%
716,"Kidneyshell, triangular",Ptychobranchus greeni,E,12.0,"433,916.65",99.28%
717,"Butterfly, callippe silverspot",Speyeria callippe callippe,E,12.0,"433,928.65",99.28%
718,"Butterfly, San Bruno elfin",Callophrys mossii bayensis,E,12.0,"433,940.65",99.28%
719,"Bird's-beak, Pennell's",Cordylanthus tenuis capillaris,E,12.0,"433,952.65",99.28%
720,"Bladderpod, Dudley Bluffs",Lesquerella congesta,T,12.0,"433,964.65",99.29%
721,"Bluegrass, Napa",Poa napensis,E,12.0,"433,976.65",99.29%
722,"Brodiaea, Chinese Camp",Brodiaea pallida,T,12.0,"433,988.65",99.29%
723,"Buckwheat, Ione",Eriogonum apricum,E,12.0,"434,000.65",99.29%
724,"Cactus, Wright fishhook",Sclerocactus wrightiae,E,12.0,"434,012.65",99.30%
725,"Ceanothus, coyote",Ceanothus ferrisae,E,12.0,"434,024.65",99.30%
726,"Checker-mallow, Kenwood Marsh",Sidalcea oregana valida,E,12.0,"434,036.65",99.30%
727,"Clarkia, Presidio",Clarkia franciscana,E,12.0,"434,048.65",99.31%
728,"Clarkia, Vine Hill",Clarkia imbricata,E,12.0,"434,060.65",99.31%
729,"Dudleya, Santa Clara Valley",Dudleya setchellii,E,12.0,"434,072.65",99.31%
730,"Dwarf-flax, Marin",Hesperolinon congestum,T,12.0,"434,084.65",99.31%
731,"Grass, Colusa",Neostapfia colusana,T,12.0,"434,096.65",99.32%
732,"Jewelflower, Metcalf Canyon",Streptanthus albidus albidus,E,12.0,"434,108.65",99.32%
733,"Jewelflower, Tiburon",Streptanthus niger,E,12.0,"434,120.65",99.32%
734,"Lessingia, San Francisco",Lessingia germanorum,E,12.0,"434,132.65",99.33%
735,"Lily, Pitkin Marsh",Lilium pardalinum pitkinense,E,12.0,"434,144.65",99.33%
736,Lo`ulu,Pritchardia remota,E,12.0,"434,156.65",99.33%
737,"Manzanita, Ione",Arctostaphylos myrtifolia,T,12.0,"434,168.65",99.33%
738,"Manzanita, Presidio",Arctostaphylos hookeri ravenii,E,12.0,"434,180.65",99.34%
739,"Mariposa lily, Tiburon",Calochortus tiburonensis,T,12.0,"434,192.65",99.34%
740,"Meadowfoam, Butte County",Limnanthes floccosa californica,E,12.0,"434,204.65",99.34%
741,"Milk-vetch, Clara Hunt's",Astragalus clarianus,E,12.0,"434,216.65",99.34%
742,"Navarretia, few-flowered",Navarretia leucocephala pauciflora,E,12.0,"434,228.65",99.35%
743,"Navarretia, many-flowered",Navarretia leucocephala plieantha,E,12.0,"434,240.65",99.35%
744,"Sedge, white",Carex albida,E,12.0,"434,252.65",99.35%
745,"Stonecrop, Lake County",Parvisedum leiocarpum,E,12.0,"434,264.65",99.36%
746,"Sunburst, Hartweg's golden",Pseudobahia bahiifolia,E,12.0,"434,276.65",99.36%
747,"Sunflower, San Mateo woolly",Eriophyllum latilobum,E,12.0,"434,288.65",99.36%
748,"Thistle, fountain",Cirsium fontinale fontinale,E,12.0,"434,300.65",99.36%
749,"Thistle, Loch Lomond coyote",Eryngium constancei,E,12.0,"434,312.65",99.37%
750,"Twinpod, Dudley Bluffs",Physaria obcordata,T,12.0,"434,324.65",99.37%
751,"Vervain, Red Hills",Verbena californica,T,12.0,"434,336.65",99.37%
752,"Silversword, Haleakala",Argyroxiphium sandwicense macrocephalum,T,11.88,"434,348.53",99.37%
753,"Iliau, dwarf",Wilkesia hobdyi,E,11.7,"434,360.23",99.38%
754,Alani,Melicope quadrangularis,E,11.7,"434,371.93",99.38%
755,Alani,Melicope haupuensis,E,11.7,"434,383.62",99.38%
756,Diplazium molokaiense (=Sci. Name),Diplazium molokaiense,E,11.68,"434,395.31",99.39%
757,Alani,Melicope saint-johnii,E,11.6,"434,406.90",99.39%
758,Alani,Melicope balloui,E,11.58,"434,418.48",99.39%
759,"Pearlymussel, white wartyback",Plethobasus cicatricosus,E,11.58,"434,430.06",99.39%
760,Alani,Melicope pallida,E,11.55,"434,441.60",99.40%
761,Alani,Melicope knudsenii,E,11.55,"434,453.15",99.40%
762,"Moccasinshell, Coosa",Medionidus parvulus,E,11.5,"434,464.65",99.40%
763,"Heather, mountain golden",Hudsonia montana,T,11.5,"434,476.15",99.40%
764,Alani,Melicope zahlbruckneri,E,11.5,"434,487.64",99.41%
765,Kamakahala,Labordia cyrtandrae,E,11.4,"434,499.04",99.41%
766,No Common Name,Lobelia monostachya,E,11.4,"434,510.44",99.41%
767,Haha (Cyanea asarifolia),Cyanea asarifolia,E,11.35,"434,521.79",99.41%
768,Haha (Cyanea undulata),Cyanea undulata,E,11.35,"434,533.14",99.42%
769,Hau kuahiwi,Hibiscadelphus woodii,E,11.35,"434,544.49",99.42%
770,"Hibiscus, Clay's",Hibiscus clayi,E,11.35,"434,555.84",99.42%
771,Kamakahala,Labordia tinifolia wahiawaensis,E,11.35,"434,567.19",99.42%
772,Kamakahala,Labordia lydgatei,E,11.35,"434,578.54",99.43%
773,Lo`ulu,Pritchardia viscosa,E,11.35,"434,589.89",99.43%
774,Maua,Xylosma crenatum,E,11.35,"434,601.24",99.43%
775,No Common Name,Stenogyne campanulata,E,11.35,"434,612.59",99.43%
776,Oha,Delissea rivularis,E,11.35,"434,623.94",99.44%
777,Oha,Delissea rhytidosperma,E,11.35,"434,635.29",99.44%
778,Alani,Melicope ovalis,E,11.35,"434,646.64",99.44%
779,Alani,Melicope munroi,E,11.35,"434,657.99",99.45%
780,No Common Name,Abutilon eremitopetalum,E,11.3,"434,669.29",99.45%
781,A`e,Zanthoxylum dipetalum tomentosum,E,11.25,"434,680.54",99.45%
782,Haha (Cyanea humboldtiana),Cyanea humboldtiana,E,11.25,"434,691.79",99.45%
783,Haha (Cyanea copelandii copelandii),Cyanea copelandii copelandii,E,11.25,"434,703.04",99.46%
784,Haha (Cyanea longiflora),Cyanea longiflora,E,11.25,"434,714.29",99.46%
785,Haha (Cyanea stictophylla),Cyanea stictophylla,E,11.25,"434,725.54",99.46%
786,Haha (Cyanea platyphylla),Cyanea platyphylla,E,11.25,"434,736.79",99.46%
787,Ha`iwale,Cyrtandra tintinnabula,E,11.25,"434,748.04",99.47%
788,Holei,Ochrosia kilaueaensis,E,11.25,"434,759.29",99.47%
789,Kolea,Myrsine juddii,E,11.25,"434,770.54",99.47%
790,Lo`ulu,Pritchardia schattaueri,E,11.25,"434,781.79",99.47%
791,No Common Name,Lobelia gaudichaudii koolauensis,E,11.25,"434,793.04",99.48%
792,No Common Name,Gouania vitifolia,E,11.25,"434,804.29",99.48%
793,No Common Name,Phyllostegia kaalaensis,E,11.25,"434,815.54",99.48%
794,No Common Name,Trematolobelia singularis,E,11.25,"434,826.79",99.48%
795,No Common Name,Phyllostegia warshaueri,E,11.25,"434,838.04",99.49%
796,No Common Name,Phyllostegia velutina,E,11.25,"434,849.29",99.49%
797,Oha,Delissea undulata,E,11.25,"434,860.54",99.49%
798,`Oha wai,Clermontia peleana,E,11.25,"434,871.79",99.49%
799,Nohoanu,Geranium multiflorum,E,11.23,"434,883.02",99.50%
800,`Aiea,Nothocestrum peltatum,E,11.2,"434,894.22",99.50%
801,"Bluegrass, Hawaiian",Poa sandvicensis,E,11.2,"434,905.42",99.50%
802,Haha (Cyanea remyi),Cyanea remyi,E,11.2,"434,916.62",99.50%
803,Haha (Cyaea recta),Cyanea recta,T,11.2,"434,927.82",99.51%
804,Ha`iwale,Cyrtandra limahuliensis,T,11.2,"434,939.02",99.51%
805,Kaulu,Pteralyxia kauaiensis,E,11.2,"434,950.22",99.51%
806,Koki`o ke`oke`o,Hibiscus waimeae hannerae,E,11.2,"434,961.42",99.51%
807,"Koki`o, (=Kaua`i koki`o)",Kokia kauaiensis,E,11.2,"434,972.62",99.52%
808,"Laulihilihi, (=Ma`oli`oli)",Schiedea stellarioides,E,11.2,"434,983.82",99.52%
809,Liliwai,Acaena exigua,E,11.2,"434,995.02",99.52%
810,Mapele,Cyrtandra cyaneoides,E,11.2,"435,006.22",99.52%
811,Na`ena`e,Dubautia pauciflorula,E,11.2,"435,017.42",99.53%
812,Nani wai`ale`ale,Viola kauaiensis wahiawaensis,E,11.2,"435,028.62",99.53%
813,Nehe,Lipochaeta fauriei,E,11.2,"435,039.82",99.53%
814,Nehe,Lipochaeta waimeaensis,E,11.2,"435,051.02",99.54%
815,Nehe,Lipochaeta micrantha,E,11.2,"435,062.22",99.54%
816,No Common Name,Schiedea membranacea,E,11.2,"435,073.42",99.54%
817,No Common Name,Gouania meyenii,E,11.2,"435,084.62",99.54%
818,No Common Name,Phyllostegia wawrana,E,11.2,"435,095.82",99.55%
819,No Common Name,Lysimachia lydgatei,E,11.2,"435,107.02",99.55%
820,No Common Name,Remya montgomeryi,E,11.2,"435,118.22",99.55%
821,No Common Name,Schiedea helleri,E,11.2,"435,129.42",99.55%
822,No Common Name,Poa siphonoglossa,E,11.2,"435,140.62",99.56%
823,No Common Name,Viola helenae,E,11.2,"435,151.82",99.56%
824,No Common Name,Remya kauaiensis,E,11.2,"435,163.02",99.56%
825,No Common Name,Hesperomannia lydgatei,E,11.2,"435,174.22",99.56%
826,Diellia pallida (=Sci. Name),Diellia pallida,E,11.2,"435,185.42",99.57%
827,`Anunu,Sicyos alba,E,11.15,"435,196.57",99.57%
828,Awiwi,Hedyotis cookiana,E,11.15,"435,207.72",99.57%
829,Haha (Cyanea pinnatifida),Cyanea pinnatifida,E,11.15,"435,218.87",99.57%
830,Haha (Cyanea dunbarii),Cyanea dunbarii,E,11.15,"435,230.02",99.58%
831,Haha (Cyanea macrostegia gibsonii),Cyanea macrostegia gibsonii,E,11.15,"435,241.17",99.58%
832,Haha (Cyanea copelandii haleakalaensis),Cyanea copelandii haleakalaensis,E,11.15,"435,252.32",99.58%
833,Ha`iwale,Cyrtandra munroi,E,11.15,"435,263.47",99.58%
834,Ha`iwale,Cyrtandra giffardii,E,11.15,"435,274.62",99.59%
835,Honohono,Haplostachys haplostachya,E,11.15,"435,285.77",99.59%
836,Kohe malama malama o kanaloa,Kanaloa kahoolawensis,E,11.15,"435,296.92",99.59%
837,Ko`oko`olau,Bidens wiebkei,E,11.15,"435,308.07",99.59%
838,Ko`oloa`ula,Abutilon menziesii,E,11.15,"435,319.22",99.60%
839,Kopa,Hedyotis schlechtendahliana remyi,E,11.15,"435,330.37",99.60%
840,Lo`ulu,Pritchardia munroi,E,11.15,"435,341.52",99.60%
841,"Lo`ulu, (=wahane)",Pritchardia aylmer-robinsonii,E,11.15,"435,352.67",99.60%
842,"Love grass, Fosberg's",Eragrostis fosbergii,E,11.15,"435,363.82",99.61%
843,No Common Name,Gahnia lanaiensis,E,11.15,"435,374.97",99.61%
844,No Common Name,Schiedea kauaiensis,E,11.15,"435,386.12",99.61%
845,No Common Name,Tetramolopium remyi,E,11.15,"435,397.27",99.61%
846,No Common Name,Tetramolopium arenarium,E,11.15,"435,408.42",99.62%
847,No Common Name,Stenogyne kanehoana,E,11.15,"435,419.57",99.62%
848,No Common Name,Phyllostegia glabra lanaiensis,E,11.15,"435,430.72",99.62%
849,No Common Name,Amaranthus brownii,E,11.15,"435,441.87",99.62%
850,`Oha wai,Clermontia oblongifolia mauiensis,E,11.15,"435,453.02",99.63%
851,Asplenium fragile insulare (=Sci. Name),Asplenium fragile insulare,E,11.15,"435,464.17",99.63%
852,"Water-plantain, Kral's",Sagittaria secundifolia,T,11.1,"435,475.27",99.63%
853,Catspaw,Epioblasma obliquata obliquata,E,11.0,"435,486.27",99.63%
854,`Akoko,Chamaesyce herbstii,E,11.0,"435,497.27",99.64%
855,`Akoko,Chamaesyce kuwaleana,E,11.0,"435,508.27",99.64%
856,"Beauty, Harper's",Harperocallis flava,E,11.0,"435,519.27",99.64%
857,"Birds-in-a-nest, white",Macbridea alba,T,11.0,"435,530.27",99.64%
858,Haha (Cyanea hamatiflora hamatiflora),Cyanea hamatiflora hamatiflora,E,11.0,"435,541.27",99.65%
859,Haha (Cyanea glabra),Cyanea glabra,E,11.0,"435,552.27",99.65%
860,Haha (Cyanea lobata),Cyanea lobata,E,11.0,"435,563.27",99.65%
861,Haha (Cyanea mceldowneyi),Cyanea mceldowneyi,E,11.0,"435,574.27",99.65%
862,"Hedyotis, Na Pali beach",Hedyotis st.-johnii,E,11.0,"435,585.27",99.66%
863,Kamakahala,Labordia tinifolia lanaiensis,E,11.0,"435,596.27",99.66%
864,Koki`o ke`oke`o,Hibiscus arnottianus immaculatus,E,11.0,"435,607.27",99.66%
865,Kula wahine noho,Isodendrion pyrifolium,E,11.0,"435,618.27",99.67%
866,"Lagu, Hyan",Serianthes nelsonii,E,11.0,"435,629.27",99.67%
867,Lo`ulu,Pritchardia napaliensis,E,11.0,"435,640.27",99.67%
868,Lo`ulu,Pritchardia kaalae,E,11.0,"435,651.27",99.67%
869,Makou,Peucedanum sandwicense,T,11.0,"435,662.27",99.68%
870,Ma`oli`oli,Schiedea apokremnos,E,11.0,"435,673.27",99.68%
871,Na`ena`e,Dubautia plantaginea humilis,E,11.0,"435,684.27",99.68%
872,Na`ena`e,Dubautia herbstobatae,E,11.0,"435,695.27",99.68%
873,"Naupaka, dwarf",Scaevola coriacea,E,11.0,"435,706.27",99.69%
874,Nehe,Lipochaeta tenuifolia,E,11.0,"435,717.27",99.69%
875,Nehe,Lipochaeta lobata leptophylla,E,11.0,"435,728.27",99.69%
876,Nehe,Lipochaeta kamolensis,E,11.0,"435,739.27",99.69%
877,Nehe,Lipochaeta venosa,E,11.0,"435,750.27",99.70%
878,No Common Name,Schiedea sarmentosa,E,11.0,"435,761.27",99.70%
879,"Ma`aloa, Big Island",Neraudia ovata,E,11.0,"435,772.27",99.70%
880,No Common Name,Hedyotis degeneri,E,11.0,"435,783.27",99.70%
881,No Common Name,Gouania hillebrandii,E,11.0,"435,794.27",99.71%
882,No Common Name,Schiedea spergulina spergulina,T,11.0,"435,805.27",99.71%
883,No Common Name,Schiedea spergulina leiopoda,E,11.0,"435,816.27",99.71%
884,No Common Name,Schiedea lydgatei,E,11.0,"435,827.27",99.71%
885,No Common Name,Schiedea haleakalensis,E,11.0,"435,838.27",99.72%
886,No Common Name,Lysimachia filifolia,E,11.0,"435,849.27",99.72%
887,No Common Name,Tetramolopium rockii,T,11.0,"435,860.27",99.72%
888,No Common Name,Silene alexandri,E,11.0,"435,871.27",99.72%
889,No Common Name,Neraudia angulata,E,11.0,"435,882.27",99.73%
890,No Common Name,Munroidendron racemosum,E,11.0,"435,893.27",99.73%
891,No Common Name,Abutilon sandwicense,E,11.0,"435,904.27",99.73%
892,No Common Name,Schiedea verticillata,E,11.0,"435,915.27",99.73%
893,`Oha wai,Clermontia drepanomorpha,E,11.0,"435,926.27",99.74%
894,`Oha wai,Clermontia samuelii,E,11.0,"435,937.27",99.74%
895,Olulu,Brighamia insignis,E,11.0,"435,948.27",99.74%
896,"Pau`ala, (=alulu)",Brighamia rockii,E,11.0,"435,959.27",99.74%
897,"Pentachaeta, white-rayed",Pentachaeta bellidiflora,E,11.0,"435,970.27",99.75%
898,Diellia unisora (=Sci. Name),Diellia unisora,E,11.0,"435,981.27",99.75%
899,"Cactus, star",Astrophytum asterias,E,10.7,"435,991.97",99.75%
900,"Joint-vetch, sensitive",Aeschynomene virginica,T,10.7,"436,002.67",99.75%
901,"Rosemary, Cumberland",Conradina verticillata,T,10.6,"436,013.27",99.76%
902,"Lichen, rock gnome",Gymnoderma lineare,E,10.6,"436,023.87",99.76%
903,"Whitlow-wort, papery",Paronychia chartacea,T,10.59,"436,034.46",99.76%
904,"Blossom, yellow",Epioblasma florentina florentina,E,10.5,"436,044.96",99.76%
905,"Avens, spreading",Geum radiatum,E,10.5,"436,055.46",99.77%
906,"Tiger beetle, Puritan",Cicindela puritana,T,10.4,"436,065.86",99.77%
907,"Creeper, Molokai",Paroreomyza flammea,E,10.38,"436,076.24",99.77%
908,"Thrush, Molokai",Myadestes lanaiensis rutha,E,10.38,"436,086.62",99.77%
909,"Cactus, Arizona hedgehog",Echinocereus triglochidiatus arizonicus,E,10.25,"436,096.87",99.77%
910,"Ayenia, Texas",Ayenia limitaris,E,10.2,"436,107.07",99.78%
911,"Nightjar, Puerto Rican",Caprimulgus noctitherus,E,10.0,"436,117.07",99.78%
912,"Turtle, Plymouth redbelly",Pseudemys rubriventris bangsi,E,10.0,"436,127.07",99.78%
913,"Salamander, Red Hills",Phaeognathus hubrichti,T,10.0,"436,137.07",99.78%
914,"Aster, Ruth's golden",Pityopsis ruthii,E,10.0,"436,147.07",99.79%
915,"Cactus, Unita Basin hookless",Sclerocactus glaucus,T,9.74,"436,156.81",99.79%
916,"Finch, Laysan",Telespyza cantans,E,9.67,"436,166.48",99.79%
917,"Chub, Yaqui",Gila purpurea,E,9.5,"436,175.98",99.79%
918,"Manioc, Walker's",Manihot walkerae,E,9.5,"436,185.48",99.79%
919,"Tiger beetle, northeastern beach",Cicindela dorsalis dorsalis,T,9.4,"436,194.88",99.80%
920,"Blossom, turgid",Epioblasma turgidula,E,9.33,"436,204.20",99.80%
921,"Ambrosia, south Texas",Ambrosia cheiranthifolia,E,9.3,"436,213.50",99.80%
922,"Buckwheat, steamboat",Eriogonum ovalifolium williamsiae,E,9.3,"436,222.80",99.80%
923,"Wild-rice, Texas",Zizania texana,E,9.3,"436,232.10",99.81%
924,"Coneflower, Tennessee purple",Echinacea tennesseensis,E,9.2,"436,241.30",99.81%
925,"Lousewort, Furbish",Pedicularis furbishiae,E,9.2,"436,250.50",99.81%
926,"Mustard, Carter's",Warea carteri,E,9.03,"436,259.54",99.81%
927,Wireweed,Polygonella basiramia,E,9.03,"436,268.57",99.81%
928,"Acornshell, southern",Epioblasma othcaloogensis,E,9.0,"436,277.57",99.82%
929,"Combshell, upland",Epioblasma metastriata,E,9.0,"436,286.57",99.82%
930,"Milk-vetch, Osterhout",Astragalus osterhoutii,E,9.0,"436,295.57",99.82%
931,"Phacelia, North Park",Phacelia formosula,E,9.0,"436,304.57",99.82%
932,"Prairie-clover, leafy",Dalea foliosa,E,8.99,"436,313.56",99.82%
933,"`O`o, Kauai",Moho braccatus,E,8.8,"436,322.36",99.83%
934,"Pearlymussel, Curtis",Epioblasma florentina curtisii,E,8.75,"436,331.11",99.83%
935,"Bobwhite, masked",Colinus virginianus ridgwayi,E,8.5,"436,339.61",99.83%
936,"Milk-vetch, Mancos",Astragalus humillimus,E,8.04,"436,347.65",99.83%
937,"Akialoa, Kauai",Hemignathus procerus,E,8.0,"436,355.65",99.83%
938,"Duck, Laysan",Anas laysanensis,E,8.0,"436,363.65",99.84%
939,"Finch, Nihoa",Telespyza ultima,E,8.0,"436,371.65",99.84%
940,"Millerbird, Nihoa",Acrocephalus familiaris kingi,E,8.0,"436,379.65",99.84%
941,"White-eye, bridled",Zosterops conspicillatus conspicillatus,E,8.0,"436,387.65",99.84%
942,"Dace, Kendall Warm Springs",Rhinichthys osculus thermalis,E,8.0,"436,395.65",99.84%
943,"Catspaw, white",Epioblasma obliquata perobliqua,E,8.0,"436,403.65",99.84%
944,"Rabbitsfoot, rough",Quadrula cylindrica strigillata,E,8.0,"436,411.65",99.85%
945,"Bladderpod, Spring Creek",Lesquerella perforata,E,7.5,"436,419.15",99.85%
946,"Phacelia, clay",Phacelia argillacea,E,7.5,"436,426.65",99.85%
947,"Reed-mustard, Barneby",Schoenocrambe barnebyi,E,7.4,"436,434.05",99.85%
948,"Snail, Stock Island tree",Orthalicus reses,T,7.3,"436,441.35",99.85%
949,"Turtle, yellow-blotched map",Graptemys flavimaculata,T,7.21,"436,448.56",99.85%
950,"Bladderpod, kodachrome",Lesquerella tumulosa,E,7.2,"436,455.76",99.86%
951,"Rock-cress, shale barren",Arabis serotina,E,7.12,"436,462.88",99.86%
952,"Fleabane, Zuni",Erigeron rhizomatus,T,7.0,"436,469.88",99.86%
953,"Mallow, Peter's Mountain",Iliamna corei,E,7.0,"436,476.88",99.86%
954,"Goldenrod, Blue Ridge",Solidago spithamaea,T,6.9,"436,483.78",99.86%
955,"Blossom, green",Epioblasma torulosa gubernaculum,E,6.8,"436,490.58",99.86%
956,"Cycladenia, Jones",Cycladenia humilis jonesii,T,6.74,"436,497.32",99.87%
957,"Daisy, lakeside",Hymenoxys herbacea,T,6.73,"436,504.05",99.87%
