Rank,Species (50 CFR Part 17),Status,"SpeciesTotal","CumulativeTotal"
830,"Meadowfoam, Sebastopol (Limnanthes vinculans)",E,"$10,600","$942,347,906"
831,"Vole, Amargosa (Microtus californicus scirpensis)",E,"$10,556","$942,358,462"
832,Pu`uka`a (Cyperus trachysanthos),E,"$10,503","$942,368,965"
833,Alani (Melicope pallida),E,"$10,500","$942,379,465"
833,"Boxwood, Vahl's (Buxus vahlii)",E,"$10,500","$942,389,965"
833,Cobana negra (Stahlia monosperma),T,"$10,500","$942,400,465"
833,Bariaco (Trichilia triacantha),E,"$10,500","$942,410,965"
833,"Warea, wide-leaf (Warea amplexifolia)",E,"$10,500","$942,421,465"
834,"Sneezeweed, Virginia (Helenium virginicum)",T,"$10,300","$942,431,765"
834,Haha (Cyanea asarifolia),E,"$10,300","$942,442,065"
835,"Pupfish, Owens (Cyprinodon radiosus)",E,"$10,246","$942,452,311"
836,"Mussel, oyster (Epioblasma capsaeformis)U.S.A. (TN - specified portions of the French Broad and Holston Rivers; see17.85(b)(1))",EXPN,"$10,075","$942,462,386"
837,"Spider, Government Canyon Bat Cave (Neoleptoneta microps)",E,"$10,060","$942,472,446"
838,"Salamander, desert slender (Batrachoseps aridus)",E,"$10,000","$942,482,446"
839,"Mussel, oyster (Epioblasma capsaeformis)AL; Free-Flowing Reach of the Tennessee River below the Wilson Dam, Colbertand Lauderdale Counties, AL",EXPN,"$9,900","$942,492,346"
840,"Amphipod, Peck's cave (Stygobromus (=Stygonectes) pecki)",E,"$9,814","$942,502,160"
841,"Silverside, Waccamaw (Menidia extensa)",T,"$9,620","$942,511,780"
842,"Combshell, southern (Epioblasma penita)",E,"$9,600","$942,521,380"
842,"Spineflower, Sonoma (Chorizanthe valida)",E,"$9,600","$942,530,980"
843,"Dogweed, ashy (Thymophylla tephroleuca)",E,"$9,500","$942,540,480"
843,"Button, Mohr's Barbara (Marshallia mohrii)",T,"$9,500","$942,549,980"
843,Alani (Melicope zahlbruckneri),E,"$9,500","$942,559,480"
843,"Phacelia, clay (Phacelia argillacea)",E,"$9,500","$942,568,980"
844,"Beetle, Helotes mold (Batrisodes venyivi)",E,"$9,440","$942,578,420"
845,"Pigtoe, flat (Pleurobema marshalli)",E,"$9,400","$942,587,820"
845,"Pussypaws, Mariposa (Calyptridium pulchellum)",T,"$9,400","$942,597,220"
846,Hau kuahiwi (Hibiscadelphus giffardianus),E,"$9,200","$942,606,420"
846,`Anunu (Sicyos alba),E,"$9,200","$942,615,620"
847,"Pseudoscorpion, Tooth Cave (Tartarocreagris texana)",E,"$9,160","$942,624,780"
848,Haha (Cyanea glabra),E,"$9,085","$942,633,865"
848,Haha (Cyanea copelandii ssp. haleakalaensis),E,"$9,085","$942,642,950"
849,"Turtle, flattened musk (Sternotherus depressus)species range clarified",T,"$9,000","$942,651,950"
849,"Cavefish, Alabama (Speoplatyrhinus poulsoni)",E,"$9,000","$942,660,950"
849,"Sculpin, pygmy (Cottus paulus (=pygmaeus))",T,"$9,000","$942,669,950"
849,"Shiner, Cahaba (Notropis cahabae)",E,"$9,000","$942,678,950"
849,"Blossom, turgid (pearlymussel) (Epioblasma turgidula)AL; Free-Flowing Reach of the Tennessee River below the Wilson Dam, Colbertand Lauderdale Counties, AL",EXPN,"$9,000","$942,687,950"
849,"Snail, Stock Island tree (Orthalicus reses (not incl. nesodryas))",T,"$9,000","$942,696,950"
849,"Snail, armored (Pyrgulopsis (=Marstonia) pachyta)",E,"$9,000","$942,705,950"
849,"Lioplax, cylindrical (snail) (Lioplax cyclostomaformis)",E,"$9,000","$942,714,950"
849,"Rocksnail, round (Leptoxis ampla)",T,"$9,000","$942,723,950"
849,"Campeloma, slender (Campeloma decampi)",E,"$9,000","$942,732,950"
849,"Bladderpod, lyrate (Lesquerella lyrata)",T,"$9,000","$942,741,950"
849,"Sedge, golden (Carex lutea)",E,"$9,000","$942,750,950"
850,"Shrimp, Kentucky cave (Palaemonias ganteri)",E,"$8,928","$942,759,878"
851,"Curlew, Eskimo (Numenius borealis)",E,"$8,862","$942,768,740"
852,"Fiddleneck, large-flowered (Amsinckia grandiflora)",E,"$8,727","$942,777,467"
853,"Bush-mallow, Santa Cruz Island (Malacothamnus fasciculatus var. nesioticus)",E,"$8,513","$942,785,980"
854,Haha (Cyanea grimesiana ssp. grimesiana),E,"$8,469","$942,794,449"
855,"Spineflower, Ben Lomond (Chorizanthe pungens var. hartwegiana)",E,"$8,468","$942,802,917"
856,"Diellia, asplenium-leaved (Diellia erecta)",E,"$8,400","$942,811,317"
857,"Cactus, Key tree (Pilosocereus robinii)",E,"$8,200","$942,819,517"
858,"Madtom, pygmy (Noturus stanauli)",E,"$8,100","$942,827,617"
859,Pilo (Hedyotis mannii),E,"$8,000","$942,835,617"
859,Haha (Cyanea lobata),E,"$8,000","$942,843,617"
859,Na`ena`e (Dubautia plantaginea ssp. humilis),E,"$8,000","$942,851,617"
859,Eugenia woodburyana (=Sci name),E,"$8,000","$942,859,617"
860,"Mallow, Kern (Eremalche kernensis)",E,"$7,856","$942,867,473"
861,"Shagreen, Magazine Mountain (Mesodon magazinensis)",T,"$7,800","$942,875,273"
862,"Gilia, Hoffmann's slender-flowered (Gilia tenuiflora ssp. hoffmannii)",E,"$7,714","$942,882,987"
863,"Bladderpod, Spring Creek (Lesquerella perforata)",E,"$7,700","$942,890,687"
864,Kula wahine noho (Isodendrion pyrifolium),E,"$7,600","$942,898,287"
865,"Snake, Concho water (Nerodia paucimaculata)",T,"$7,520","$942,905,807"
866,"Hawk, Puerto Rican broad-winged (Buteo platypterus brunnescens)",E,"$7,500","$942,913,307"
866,"Hawk, Puerto Rican sharp-shinned (Accipiter striatus venator)",E,"$7,500","$942,920,807"
866,Hau kuahiwi (Hibiscadelphus hualalaiensis),E,"$7,500","$942,928,307"
867,"Phacelia, North Park (Phacelia formosula)",E,"$7,444","$942,935,751"
868,`Oha wai (Clermontia samuelii),E,"$7,360","$942,943,111"
869,"Rosemary, short-leaved (Conradina brevifolia)",E,"$7,300","$942,950,411"
869,"Mustard, Carter's (Warea carteri)",E,"$7,300","$942,957,711"
870,"Lampmussel, Alabama (Lampsilis virescens)AL; Free-Flowing Reach of the Tennessee River below the Wilson Dam, Colbertand Lauderdale Counties, AL",EXPN,"$7,250","$942,964,961"
871,"Manzanita, Morro (Arctostaphylos morroensis)",T,"$7,201","$942,972,162"
872,"Naupaka, dwarf (Scaevola coriacea)",E,"$7,159","$942,979,321"
873,"Vole, Hualapai Mexican (Microtus mexicanus hualpaiensis)",E,"$7,100","$942,986,421"
874,Awiwi (Centaurium sebaeoides),E,"$7,059","$942,993,480"
875,"Evening-primrose, Eureka Valley (Oenothera avita ssp. eurekensis)",E,"$7,034","$943,000,514"
875,"Grass, Eureka Dune (Swallenia alexandrae)",E,"$7,034","$943,007,548"
876,"Rock-cress, McDonald's (Arabis mcdonaldiana)",E,"$7,000","$943,014,548"
876,"`Akoko, Ewa Plains (Chamaesyce skottsbergii var. kalaeloana)",E,"$7,000","$943,021,548"
877,"Geranium, Hawaiian red-flowered (Geranium arboreum)",E,"$6,955","$943,028,503"
877,Alani (Melicope ovalis),E,"$6,955","$943,035,458"
878,"Pearlymussel, Curtis (Epioblasma florentina curtisii)",E,"$6,870","$943,042,328"
879,"Reed-mustard, clay (Schoenocrambe argillacea)",T,"$6,852","$943,049,180"
880,"Blossom, tubercled (pearlymussel) (Epioblasma torulosa torulosa)Entire Range; Except where listed as Experimental Populations",E,"$6,789","$943,055,969"
881,Schoepfia arenaria (=Sci name),T,"$6,600","$943,062,569"
882,"Malacothrix, Santa Cruz Island (Malacothrix indecora)",E,"$6,590","$943,069,159"
883,"Meshweaver, Robber Baron Cave (Cicurina baronia)",E,"$6,460","$943,075,619"
884,"Cliff-rose, Arizona (Purshia (=Cowania) subintegra)",E,"$6,350","$943,081,969"
885,"Spider, spruce-fir moss (Microhexura montivaga)",E,"$6,300","$943,088,269"
886,Schiedea haleakalensis (=Sci name),E,"$6,265","$943,094,534"
887,"Milk-vetch, triple-ribbed (Astragalus tricarinatus)",E,"$6,000","$943,100,534"
888,Platanthera holochila (=Sci name),E,"$5,969","$943,106,503"
889,"Spineflower, Howell's (Chorizanthe howellii)",E,"$5,900","$943,112,403"
889,Lo`ulu (Pritchardia affinis),E,"$5,900","$943,118,303"
890,"Fleabane, Zuni (Erigeron rhizomatus)",T,"$5,850","$943,124,153"
891,"Monkey-flower, Michigan (Mimulus glabratus var. michiganensis)",E,"$5,717","$943,129,870"
892,"Tiger beetle, Ohlone (Cicindela ohlone)",E,"$5,671","$943,135,541"
893,"Gambusia, San Marcos (Gambusia georgei)",E,"$5,629","$943,141,170"
894,"Cactus, Nichol's Turk's head (Echinocactus horizonthalonius var. nicholii)",E,"$5,600","$943,146,770"
894,Phyllostegia mollis (=Sci name),E,"$5,600","$943,152,370"
894,Ihi`ihi (Marsilea villosa),E,"$5,600","$943,157,970"
895,"Rattleweed, hairy (Baptisia arachnifera)",E,"$5,500","$943,163,470"
895,`Awikiwiki (Canavalia molokaiensis),E,"$5,500","$943,168,970"
895,Lepanthes eltoroensis (=Sci name),E,"$5,500","$943,174,470"
895,Palo de rosa (Ottoschulzia rhodoxylon),E,"$5,500","$943,179,970"
895,"Fern, Elfin tree (Cyathea dryopteroides)",E,"$5,500","$943,185,470"
895,Thelypteris inabonensis (=Sci name),E,"$5,500","$943,190,970"
896,"Beardtongue, Penland (Penstemon penlandii)",E,"$5,308","$943,196,278"
897,"Butterfly, San Bruno elfin (Callophrys mossii bayensis)",E,"$5,200","$943,201,478"
898,"Dudleya, Santa Cruz Island (Dudleya nesiotica)",T,"$5,157","$943,206,635"
898,"Bedstraw, island (Galium buxifolium)",E,"$5,157","$943,211,792"
898,"Rush-rose, island (Helianthemum greenei)",T,"$5,157","$943,216,949"
899,"Snake, Atlantic salt marsh (Nerodia clarkii taeniata)",T,"$5,100","$943,222,049"
899,"Ambrosia, south Texas (Ambrosia cheiranthifolia)",E,"$5,100","$943,227,149"
900,"Clarkia, Pismo (Clarkia speciosa ssp. immaculata)",E,"$5,034","$943,232,183"
901,"Boa, Virgin Islands tree (Epicrates monensis granti)",E,"$5,000","$943,237,183"
901,"Pearlymussel, dromedary (Dromus dromas)AL; Free-Flowing Reach of the Tennessee River below the Wilson Dam, Colbertand Lauderdale Counties, AL",EXPN,"$5,000","$943,242,183"
901,"Bluet, Roan Mountain (Hedyotis purpurea var. montana)",E,"$5,000","$943,247,183"
901,"Locoweed, Fassett's (Oxytropis campestris var. chartacea)",T,"$5,000","$943,252,183"
901,"Goldenrod, Blue Ridge (Solidago spithamaea)",T,"$5,000","$943,257,183"
901,Aristida chaseae (=Sci name),E,"$5,000","$943,262,183"
901,Tectaria estremerana (=Sci name),E,"$5,000","$943,267,183"
902,"Mallow, Peter's Mountain (Iliamna corei)",E,"$4,903","$943,272,086"
903,"Amphipod, Illinois cave (Gammarus acherondytes)",E,"$4,843","$943,276,929"
904,"Hypericum, highlands scrub (Hypericum cumulicola)",E,"$4,800","$943,281,729"
904,"Blazingstar, scrub (Liatris ohlingerae)",E,"$4,800","$943,286,529"
904,Phyllostegia mannii (=Sci name),E,"$4,800","$943,291,329"
905,"Ischaemum, Hilo (Ischaemum byrone)",E,"$4,785","$943,296,114"
906,Alani (Melicope balloui),E,"$4,769","$943,300,883"
907,"Pearlymussel, birdwing (Conradilla caelata)AL; Free-Flowing Reach of the Tennessee River below the Wilson Dam, Colbert,and Lauderdale Counties, AL",EXPN,"$4,700","$943,305,583"
907,"Pigtoe, finerayed (Fusconaia cuneolus)AL; Free-Flowing Reach of the Tennessee River below the Wilson Dam, Colbertand Lauderdale Counties, AL",EXPN,"$4,700","$943,310,283"
907,"Pigtoe, shiny (Fusconaia cor)AL; Free-Flowing Reach of the Tennessee River below the Wilson Dam, Colbertand Lauderdale Counties, AL",EXPN,"$4,700","$943,314,983"
907,"Riversnail, Anthony's (Athearnia anthonyi)AL; Free-Flowing Reach of the Tennessee River below the Wilson Dam, Colbertand Lauderdale Counties, AL",EXPN,"$4,700","$943,319,683"
907,"Snail, Pecos assiminea (Assiminea pecos)",E,"$4,700","$943,324,383"
908,"Meshweaver, Government Canyon Bat Cave (Cicurina vespera)",E,"$4,660","$943,329,043"
908,"Meshweaver, Braken Bat Cave (Cicurina venii)",E,"$4,660","$943,333,703"
909,"Harvestman, Cokendolpher Cave (Texella cokendolpheri)",E,"$4,500","$943,338,203"
909,Delissea rhytidosperma (=Sci name),E,"$4,500","$943,342,703"
909,Lyonia truncata var. proctorii (=Sci name),E,"$4,500","$943,347,203"
909,Elaphoglossum serpens (=Sci name),E,"$4,500","$943,351,703"
909,Polystichum calderonense (=Sci name),E,"$4,500","$943,356,203"
909,Thelypteris verecunda (=Sci name),E,"$4,500","$943,360,703"
909,Thelypteris yaucoensis (=Sci name),E,"$4,500","$943,365,203"
910,"Cactus, Peebles Navajo (Pediocactus peeblesianus peeblesianus)",E,"$4,350","$943,369,553"
911,"Finch, Laysan (honeycreeper) (Telespyza cantans)",E,"$4,300","$943,373,853"
912,"Beetle, Coffin Cave mold (Batrisodes texanus)",E,"$4,240","$943,378,093"
913,"Pigtoe, Cumberland (Pleurobema gibberum)",E,"$4,200","$943,382,293"
914,"Skipper, Pawnee montane (Hesperia leonardus montana)",T,"$4,147","$943,386,440"
915,"Darter, duskytail (Etheostoma percnurum)Tellico River, TN",EXPN,"$4,100","$943,390,540"
915,"Jacquemontia, beach (Jacquemontia reclinata)",E,"$4,100","$943,394,640"
916,"Rail, Guam (Rallus owstoni) Rota",EXPN,"$4,000","$943,398,640"
916,"Butterfly, lotis blue (Lycaeides argyrognomon lotis)",E,"$4,000","$943,402,640"
916,"Thornmint, San Mateo (Acanthomintha obovata ssp. duttonii)",E,"$4,000","$943,406,640"
916,Pelos del diablo (Aristida portoricensis),E,"$4,000","$943,410,640"
916,Higuero de sierra (Crescentia portoricensis),E,"$4,000","$943,414,640"
916,Mitracarpus maxwelliae (=Sci name),E,"$4,000","$943,418,640"
916,Mitracarpus polycladus (=Sci name),E,"$4,000","$943,422,640"
916,Vernonia proctorii (=Sci name),E,"$4,000","$943,426,640"
917,"Dudleya, Conejo (Dudleya abramsii ssp. parva)",T,"$3,967","$943,430,607"
917,"Dudleya, marcescent (Dudleya cymosa ssp. marcescens)",T,"$3,967","$943,434,574"
917,"Dudleyea, Santa Monica Mountains (Dudleya cymosa ssp. ovatifolia)",T,"$3,967","$943,438,541"
918,"Blue-star, Kearney's (Amsonia kearneyana)",E,"$3,950","$943,442,491"
919,"Catspaw, white (pearlymussel) (Epioblasma obliquata perobliqua)",E,"$3,900","$943,446,391"
920,"Chaff-flower, round-leaved (Achyranthes splendens var. rotundata)",E,"$3,759","$943,450,150"
921,"Daisy, Parish's (Erigeron parishii)",T,"$3,671","$943,453,821"
922,Ma`oli`oli (Schiedea kealiae),E,"$3,659","$943,457,480"
923,"Manaca, palma de (Calyptronoma rivalis)",T,"$3,600","$943,461,080"
924,"Lupine, Nipomo Mesa (Lupinus nipomensis)",E,"$3,534","$943,464,614"
924,"Potentilla, Hickman's (Potentilla hickmanii)",E,"$3,534","$943,468,148"
925,"Polygala, tiny (Polygala smallii)",E,"$3,504","$943,471,652"
926,"Bean, Cumberland (pearlymussel) (Villosa trabalis)AL; Free-Flowing Reach of the Tennessee River below the Wilson Dam, Colbertand Lauderdale Counties, AL",EXPN,"$3,500","$943,475,152"
926,"Yerba santa, Lompoc (Eriodictyon capitatum)",E,"$3,500","$943,478,652"
926,Lo`ulu (Pritchardia remota),E,"$3,500","$943,482,152"
926,Liliwai (Acaena exigua),E,"$3,500","$943,485,652"
926,Alani (Melicope mucronulata),E,"$3,500","$943,489,152"
926,Lo`ulu (Pritchardia viscosa),E,"$3,500","$943,492,652"
927,"Rock-cress, shale barren (Arabis serotina)",E,"$3,448","$943,496,100"
928,"Sedge, Navajo (Carex specuicola)",T,"$3,365","$943,499,465"
929,Kohe malama malama o kanaloa (Kanaloa kahoolawensis),E,"$3,300","$943,502,765"
930,"Poppy-mallow, Texas (Callirhoe scabriuscula)",E,"$3,280","$943,506,045"
931,"Arrowhead, bunched (Sagittaria fasciculata)",E,"$3,200","$943,509,245"
931,"Schiedea, Diamond Head (Schiedea adamantis)",E,"$3,200","$943,512,445"
931,"Reed-mustard, Barneby (Schoenocrambe barnebyi)",E,"$3,200","$943,515,645"
931,"Heather, mountain golden (Hudsonia montana)",T,"$3,200","$943,518,845"
932,"Beetle, Mount Hermon June (Polyphylla barbata)",E,"$3,171","$943,522,016"
933,"Cactus, Lloyd's Mariposa (Echinomastus mariposensis)",T,"$3,100","$943,525,116"
933,Lysimachia maxima (=Sci name),E,"$3,100","$943,528,216"
934,`Oha wai (Clermontia peleana),E,"$3,069","$943,531,285"
935,"Warbler (=wood), Bachman's (Vermivora bachmanii)",E,"$3,023","$943,534,308"
935,"Darter, Maryland (Etheostoma sellare)",E,"$3,023","$943,537,331"
936,Olulu (Brighamia insignis),E,"$3,000","$943,540,331"
936,Tetramolopium rockii (=Sci name),T,"$3,000","$943,543,331"
936,"Trillium, persistent (Trillium persistens)",E,"$3,000","$943,546,331"
936,"Cactus, Chisos Mountain hedgehog (Echinocereus chisoensis var. chisoensis)",T,"$3,000","$943,549,331"
936,Kopa (Hedyotis schlechtendahliana var. remyi),E,"$3,000","$943,552,331"
937,"Cactus, Winkler (Pediocactus winkleri)",T,"$2,993","$943,555,324"
938,"Blazingstar, Heller's (Liatris helleri)",T,"$2,960","$943,558,284"
939,"Spurge, deltoid (Chamaesyce deltoidea ssp. deltoidea)",E,"$2,904","$943,561,188"
940,"Gardenia (=Na`u), Hawaiian (Gardenia brighamii)",E,"$2,900","$943,564,088"
940,`Akoko (Chamaesyce kuwaleana),E,"$2,900","$943,566,988"
941,"Springsnail, Roswell (Pyrgulopsis roswellensis)",E,"$2,850","$943,569,838"
941,"Springsnail, Koster's (Juturnia kosteri)",E,"$2,850","$943,572,688"
942,"Cactus, Lee pincushion (Coryphantha sneedii var. leei)",T,"$2,800","$943,575,488"
943,"Panicgrass, Carter's (Panicum fauriei var. carteri)",E,"$2,759","$943,578,247"
944,Xylosma crenatum (=Sci name),E,"$2,700","$943,580,947"
944,"Iagu, Hayun (=(Guam), Tronkon guafi (Rota)) (Serianthes nelsonii)",E,"$2,700","$943,583,647"
945,"Darter, boulder (Etheostoma wapiti)Shoal Creek",EXPN,"$2,600","$943,586,247"
945,"Blossom, turgid (pearlymussel) (Epioblasma turgidula)Entire Range; Except where listed as Experimental Populations",E,"$2,600","$943,588,847"
945,Palo de nigua (Cornutia obovata),E,"$2,600","$943,591,447"
945,Daphnopsis hellerana (=Sci name),E,"$2,600","$943,594,047"
946,"Finch, Nihoa (honeycreeper) (Telespyza ultima)",E,"$2,500","$943,596,547"
946,Silene alexandri (=Sci name),E,"$2,500","$943,599,047"
946,"Chumbo, Higo (Harrisia portoricensis)",T,"$2,500","$943,601,547"
946,"Prickly-ash, St. Thomas (Zanthoxylum thomasianum)",E,"$2,500","$943,604,047"
946,"Quillwort, black spored (Isoetes melanospora)",E,"$2,500","$943,606,547"
946,"Quillwort, mat-forming (Isoetes tegetiformans)",E,"$2,500","$943,609,047"
947,"Liveforever, Santa Barbara Island (Dudleya traskiae)",E,"$2,400","$943,611,447"
947,"Mint, longspurred (Dicerandra cornutissima)",E,"$2,400","$943,613,847"
947,A`e (Zanthoxylum dipetalum var. tomentosum),E,"$2,400","$943,616,247"
948,"Ladies'-tresses, Canelo Hills (Spiranthes delitescens)",E,"$2,350","$943,618,597"
949,Stenogyne campanulata (=Sci name),E,"$2,300","$943,620,897"
950,"Groundsel, San Francisco Peaks (Senecio franciscanus)",T,"$2,250","$943,623,147"
951,Heau (Exocarpos luteolus),E,"$2,200","$943,625,347"
952,Nesogenes rotensis (=Sci name),E,"$2,182","$943,627,529"
952,Osmoxylon mariannense (=Sci name),E,"$2,182","$943,629,711"
953,"Mustard, Penland alpine fen (Eutrema penlandii)",T,"$2,056","$943,631,767"
954,"Vole, Florida salt marsh (Microtus pennsylvanicus dukecampbelli)",E,"$2,000","$943,633,767"
954,"Buckwheat, Ione (incl. Irish Hill) (Eriogonum apricum (incl. var. prostratum))",E,"$2,000","$943,635,767"
954,"Manzanita, Presidio (Arctostaphylos hookeri var. ravenii)",E,"$2,000","$943,637,767"
954,"Hibiscus, Clay's (Hibiscus clayi)",E,"$2,000","$943,639,767"
954,"Gourd, Okeechobee (Cucurbita okeechobeensis ssp. okeechobeensis)",E,"$2,000","$943,641,767"
954,Haha (Cyanea dunbarii),E,"$2,000","$943,643,767"
954,Haha (Cyanea undulata),E,"$2,000","$943,645,767"
954,"Walnut (=Nogal), West Indian (Juglans jamaicensis)",E,"$2,000","$943,647,767"
954,Phyllostegia waimeae (=Sci name),E,"$2,000","$943,649,767"
955,Koki`o ke`oke`o (Hibiscus arnottianus ssp. immaculatus),E,"$1,900","$943,651,667"
955,Schiedea kauaiensis (=Sci name),E,"$1,900","$943,653,567"
956,"Darter, bayou (Etheostoma rubrum)",T,"$1,825","$943,655,392"
957,"Snail, noonday (Mesodon clarki nantahala)",T,"$1,800","$943,657,192"
957,Delissea undulata (=Sci name),E,"$1,800","$943,658,992"
957,`Aiea (Nothocestrum breviflorum),E,"$1,800","$943,660,792"
957,"Pitcher-plant, mountain sweet (Sarracenia rubra ssp. jonesii)",E,"$1,800","$943,662,592"
958,"Bittercress, small-anthered (Cardamine micranthera)",E,"$1,791","$943,664,383"
959,"Cory cactus, bunched (Coryphantha ramillosa)",T,"$1,700","$943,666,083"
959,Kauai hau kuahiwi (Hibiscadelphus distans),E,"$1,700","$943,667,783"
959,Phyllostegia wawrana (=Sci name),E,"$1,700","$943,669,483"
960,"Bluegrass, Hawaiian (Poa sandvicensis)",E,"$1,600","$943,671,083"
960,Palo de ramon (Banara vanderbiltii),E,"$1,600","$943,672,683"
960,"Bluegrass, Mann's (Poa mannii)",E,"$1,600","$943,674,283"
960,Erubia (Solanum drymophilum),E,"$1,600","$943,675,883"
960,Palo de jazmin (Styrax portoricensis),E,"$1,600","$943,677,483"
960,Remya montgomeryi (=Sci name),E,"$1,600","$943,679,083"
960,Lo`ulu (Pritchardia napaliensis),E,"$1,600","$943,680,683"
961,"Harvestman, Bee Creek Cave (Texella reddelli)",E,"$1,540","$943,682,223"
962,"Whale, gray (Eschrichtius robustus)W Pacific Ocean",E,"$1,500","$943,683,723"
962,"Gecko, Monito (Sphaerodactylus micropithecus)",E,"$1,500","$943,685,223"
962,"Chub, spotfin (Erimonax monachus)Tellico River, TN",EXPN,"$1,500","$943,686,723"
962,Schiedea membranacea (=Sci name),E,"$1,500","$943,688,223"
962,"Prickly-apple, fragrant (Cereus eriophorus var. fragrans)",E,"$1,500","$943,689,723"
962,Chamaesyce halemanui (=Sci name),E,"$1,500","$943,691,223"
962,Na`ena`e (Dubautia latifolia),E,"$1,500","$943,692,723"
962,Remya kauaiensis (=Sci name),E,"$1,500","$943,694,223"
962,"Pawpaw, beautiful (Deeringothamnus pulchellus)",E,"$1,500","$943,695,723"
962,Poa siphonoglossa (=Sci name),E,"$1,500","$943,697,223"
962,Myrcia paganii (=Sci name),E,"$1,500","$943,698,723"
962,Haha (Cyanea macrostegia ssp. gibsonii),E,"$1,500","$943,700,223"
962,Alsinidendron viscosum (=Sci name),E,"$1,500","$943,701,723"
962,Auerodendron pauciflorum (=Sci name),E,"$1,500","$943,703,223"
962,Cranichis ricartii (=Sci name),E,"$1,500","$943,704,723"
963,"Rock-cress, Hoffmann's (Arabis hoffmannii)",E,"$1,400","$943,706,123"
963,"Brodiaea, Chinese Camp (Brodiaea pallida)",T,"$1,400","$943,707,523"
963,Schiedea verticillata (=Sci name),E,"$1,400","$943,708,923"
963,Koki`o (Kokia kauaiensis),E,"$1,400","$943,710,323"
963,"Crownscale, San Jacinto Valley (Atriplex coronata var. notatior)",E,"$1,400","$943,711,723"
964,"Oak, Hinckley (Quercus hinckleyi)",T,"$1,300","$943,713,023"
964,Viola helenae (=Sci name),E,"$1,300","$943,714,323"
964,Ha`iwale (Cyrtandra limahuliensis),T,"$1,300","$943,715,623"
964,Diellia pallida (=Sci name),E,"$1,300","$943,716,923"
965,"Cactus, Nellie cory (Coryphantha minima)",E,"$1,200","$943,718,123"
965,"Pitaya, Davis' green (Echinocereus viridiflorus var. davisii)",E,"$1,200","$943,719,323"
966,"Thrush, Molokai (Myadestes lanaiensis rutha)",E,"$1,182","$943,720,505"
966,"Creeper, Molokai (Paroreomyza flammea)",E,"$1,182","$943,721,687"
967,"Mountain balm, Indian Knob (Eriodictyon altissimum)",E,"$1,178","$943,722,865"
967,"Polygonum, Scotts Valley (Polygonum hickmanii)",E,"$1,178","$943,724,043"
968,"Daisy, lakeside (Hymenoxys herbacea)",T,"$1,150","$943,725,193"
969,"Hedyotis, Na Pali beach (Hedyotis st.-johnii)",E,"$1,100","$943,726,293"
969,Trematolobelia singularis (=Sci name),E,"$1,100","$943,727,393"
970,"Ridge-cress, Barneby (Lepidium barnebyanum)",E,"$1,045","$943,728,438"
971,"Shrew, Buena Vista Lake ornate (Sorex ornatus relictus)",E,"$1,000","$943,729,438"
971,"Springsnail, Socorro (Pyrgulopsis neomexicana)",E,"$1,000","$943,730,438"
971,"Butterfly, Myrtle's silverspot (Speyeria zerene myrtleae)",E,"$1,000","$943,731,438"
971,Chamaecrista glandulosa var. mirabilis (=Sci name),E,"$1,000","$943,732,438"
971,"Penny-cress, Kneeland Prairie (Thlaspi californicum)",E,"$1,000","$943,733,438"
971,"Dudleya, Verity's (Dudleya verityi)",T,"$1,000","$943,734,438"
972,"Isopod, Socorro (Thermosphaeroma thermophilus)",E,$950,"$943,735,388"
972,"Cactus, Arizona hedgehog (Echinocereus triglochidiatus var. arizonicus)",E,$950,"$943,736,338"
973,"Clubshell (Pleurobema clava)AL; Free-Flowing Reach of the Tennessee River below the Wilson Dam, Colbertand Lauderdale Counties, AL",EXPN,$900,"$943,737,238"
973,Ha`iwale (Cyrtandra polyantha),E,$900,"$943,738,138"
973,Silene perlmanii (=Sci name),E,$900,"$943,739,038"
974,"Milkpea, Small's (Galactia smallii)",E,$804,"$943,739,842"
975,"Creeper, Oahu (Paroreomyza maculata)",E,$800,"$943,740,642"
975,"Cat's-eye, Terlingua Creek (Cryptantha crassipes)",E,$800,"$943,741,442"
975,"Mint, Garrett's (Dicerandra christmanii)",E,$800,"$943,742,242"
975,Haha (Cyanea procera),E,$800,"$943,743,042"
976,"Madtom, yellowfin (Noturus flavipinnis)Tellico River, TN",EXPN,$700,"$943,743,742"
976,Achyranthes mutica (=Sci name),E,$700,"$943,744,442"
976,"Navarretia, many-flowered (Navarretia leucocephala ssp. plieantha)",E,$700,"$943,745,142"
976,"Stonecrop, Lake County (Parvisedum leiocarpum)",E,$700,"$943,745,842"
976,Awiwi (Hedyotis cookiana),E,$700,"$943,746,542"
976,"Koki`o, Cooke's (Kokia cookei)",E,$700,"$943,747,242"
976,Haha (Cyanea pinnatifida),E,$700,"$943,747,942"
976,Haha (Cyanea stictophylla),E,$700,"$943,748,642"
976,Kamakahala (Labordia lydgatei),E,$700,"$943,749,342"
976,Lobelia monostachya (=Sci name),E,$700,"$943,750,042"
976,Na`ena`e (Dubautia pauciflorula),E,$700,"$943,750,742"
976,"Fern, pendant kihi (Adenophorus periens)",E,$700,"$943,751,442"
977,Kuahiwi laukahi (Plantago hawaiensis),E,$650,"$943,752,092"
978,"Woodrat, riparian (=San Joaquin Valley) (Neotoma fuscipes riparia)",E,$600,"$943,752,692"
978,"White-eye, bridled (Zosterops conspicillatus conspicillatus)",E,$600,"$943,753,292"
